#,INZ,,,,,,,,,,,,,,,,,,,,
#,INZ,BS-1,ISDB-S,,,xxx[kHz](),hex,,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,INZ,[No],[input/standard],,,[Frequency],[TS-ID],,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
#,SEMN,AU-35,DVB-T,,,xxx[kHz](),8/7/6[MHz},,,,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMN,[No],[input/standard],,,[Frequency],[Bandwidth],,,,,,[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMN,AU-35-1,DVB-T,1,,578500,7,,,,,,on,,0x0621,0x0082,0x0202,mpeg2,0x02A0,ac3,25
,SEMN,AU-35-2,DVB-T,2,,578500,7,,,,,,on,,0x0625,0x0080,0x0200,mpeg2,0x028A,mpeg-audio,25
,SEMN,AU-35-3,DVB-T,3,,578500,7,,,,,,on,,0x0627,0x0082,0x0202,mpeg2,0x02A0,ac3,25
,SEMN,AU-35-4,DVB-T,4,,578500,7,,,,,,on,,0x0628,0x0081,0x0204,mpeg2,0x02A9,mpeg-audio,25
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SEMN,E-68,DVB-T,,,xxx[kHz](),8/7/6[MHz},,,,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMN,[No],[input/standard],,,[Frequency],[Bandwidth],,,,,,[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMN,E-68-001,DVB-T,1,,850000,8,,,,,,on,,0x175C,0x175E,0x175E,avc,0x175F,ac3,25
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SEMN,NZ-21,DVB-T,,,xxx[kHz](),8/7/6[MHz},,,,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMN,[No],[input/standard],,,[Frequency],[Bandwidth],,,,,,[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMN,NZ-21-5980,DVB-T,980,,850000,8,,,,,,on,,0x175C,0x175E,0x175E,avc,0x1760,mpeg-audio,25
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SEMN,US-40,DVB-T,,,xxx[kHz](),8/7/6[MHz},,,,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMN,[No],[input/standard],,,[Frequency],[Bandwidth],,,,,,[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMN,US-40-200,DVB-T,200,,695000,6,,,,,,on,,0x00C8,0x07D1,0x07D1,avc,0x07D2,aac,25
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SEMN,HK-22,DTMB,,,xxx[kHz](),single/multi,constant/various,pn420/pn595/pn945,4qam/4qamnr/16qam/32qam/64qam,0.4/0.6/0.8,240/720,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMN,[No],[input/standard],,,[Frequency],[Carrier],[PnSequence],[GuardInterfal],[Modulation],[CodeRate],[TimeInterleaver],[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMN,HK-22-085,DTMB,85,,482000,multi,various,pn420,16qam,0.8,240,on,,0x0055,0x0353,0x0353,avc,0x0354,ac3,25
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SEMN,GZ,DTMB,,,xxx[kHz](),single/multi,constant/various,pn420/pn595/pn945,4qam/4qamnr/16qam/32qam/64qam,0.4/0.6/0.8,240/720,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMN,[No],[input/standard],,,[Frequency],[Carrier],[PnSequence],[GuardInterfal],[Modulation],[CodeRate],[TimeInterleaver],[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMN,GZ-CITY2,DTMB,86,,666000,single,various,pn945,16qam,0.4,720,on,,,0x00A4,0x00A4,mpeg2,0x0057,mpeg-audio,25
,SEMN,GATV-M2,DTMB,87,,666000,single,various,pn945,16qam,0.4,720,on,,,0x00A2,0x00A2,mpeg2,0x0053,mpeg-audio,25
,SEMN,GZ-M3,DTMB,88,,666000,single,various,pn945,16qam,0.4,720,on,,,0x00A3,0x00A3,mpeg2,0x0055,mpeg-audio,25
,SEMN,GZ-M4,DTMB,89,,666000,single,various,pn945,16qam,0.4,720,on,,,0x00A1,0x00A1,mpeg2,0x0051,mpeg-audio,25
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SEMN,C-32,DTMB,,,xxx[kHz](),single/multi,constant/various,pn420/pn595/pn945,4qam/4qamnr/16qam/32qam/64qam,0.4/0.6/0.8,240/720,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMN,[No],[input/standard],,,[Frequency],[Carrier],[PnSequence],[GuardInterfal],[Modulation],[CodeRate],[TimeInterleaver],[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMN,C-32-601,DTMB,601,,666000,single,various,pn945,16qam,0.4,720,on,,,0x0080,0x0200,mpeg2,0x028A,mpeg-audio,25
,SEMN,C-32-602,DTMB,602,,666000,single,various,pn945,16qam,0.4,720,on,,,0x0081,0x0201,mpeg2,0x0294,mpeg-audio,25
,SEMN,C-32-603,DTMB,603,,666000,single,various,pn945,16qam,0.4,720,on,,,0x0082,0x0202,mpeg2,0x029E,mpeg-audio,25
,SEMN,C-32-604,DTMB,604,,666000,single,various,pn945,16qam,0.4,720,on,,,0x0083,0x0203,mpeg2,0x02A8,mpeg-audio,25
,SEMN,C-32-605,DTMB,605,,666000,single,various,pn945,16qam,0.4,720,on,,,0x0084,0x0204,mpeg2,0x02B2,mpeg-audio,25
,SEMN,C-32-606,DTMB,606,,666000,single,various,pn945,16qam,0.4,720,on,,,0x0085,0x0205,mpeg2,0x02BC,mpeg-audio,25
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SEMN,C-32,DTMB,,,xxx[kHz](),single/multi,constant/various,pn420/pn595/pn945,4qam/4qamnr/16qam/32qam/64qam,0.4/0.6/0.8,240/720,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMN,[No],[input/standard],,,[Frequency],[Carrier],[PnSequence],[GuardInterfal],[Modulation],[CodeRate],[TimeInterleaver],[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMN,C-32-CCTV1,DTMB,90,,666000,single,various,pn420,16qam,0.8,720,on,,,0x0080,0x0200,mpeg2,0x028A,mpeg-audio,25
,SEMN,C-32-CCTV2,DTMB,91,,666000,single,various,pn420,16qam,0.8,720,on,,,0x0081,0x0201,mpeg2,0x0294,mpeg-audio,25
,SEMN,C-32-CCTVC,DTMB,92,,666000,single,various,pn420,16qam,0.8,720,on,,,0x0082,0x0202,mpeg2,0x029E,mpeg-audio,25
,SEMN,C-32-CCTVD,DTMB,93,,666000,single,various,pn420,16qam,0.8,720,on,,,0x0083,0x0203,mpeg2,0x02A8,mpeg-audio,25
,SEMN,C-32-BTV-1,DTMB,94,,666000,single,various,pn420,16qam,0.8,720,on,,,0x0084,0x0204,mpeg2,0x02B2,mpeg-audio,25
,SEMN,C-32-CETV3,DTMB,95,,666000,single,various,pn420,16qam,0.8,720,on,,,0x0085,0x0205,mpeg2,0x02BC,mpeg-audio,25
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SEMN,,ISDB-T,,,xxx[kHz](),,,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMN,[No],[input/standard],,,[Frequency],,,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMN,BRZ-1,ISDB-T,99,1,755000,,,,,,,,,0xEA60,0x02FF,0x0200,avc,0x0210,aac,29.97
,SEMN,JPN-1,ISDB-T,7,1,575143,,,,,,,,,0x0418,0x0150,0x0200,mpeg2,0x0300,aac,29.97
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SEMN,,ATSC,,,xxx[kHz](),8vsb|64qam|256qam,,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMN,[No],[input/standard],,,[Frequency],[Modulation],,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMN,US-C88-1,ATSC,88,1,611000,8VSB,,,,,,,,0x0001,0x0031,0x0031,mpeg2,0x0034,ac3,29.97
,SEMN,US-C88-2,ATSC,88,2,611000,8VSB,,,,,,,,0x0002,0x0041,0x0041,mpeg2,0x0044,ac3,29.97
,SEMN,US-C88-3,ATSC,88,3,611000,8VSB,,,,,,,,0x0003,0x0051,0x0051,mpeg2,0x0054,ac3,29.97
,SEMN,US-C88-4,ATSC,88,4,611000,8VSB,,,,,,,,0x0004,0x0061,0x0061,mpeg2,0x0064,ac3,29.97
,SEMN,US-C88-5,ATSC,88,5,611000,8VSB,,,,,,,,0x0005,0x0071,0x0071,mpeg2,0x0074,ac3,29.97
,SEMN,US-C88-6,ATSC,88,6,611000,8VSB,,,,,,,,0x0006,0x0081,0x0081,mpeg2,0x0084,ac3,29.97
,SEMN,US-C88-7,ATSC,88,7,611000,8VSB,,,,,,,,0x0007,0x0091,0x0091,mpeg2,0x0094,ac3,29.97
,SEMN,US-C88-8,ATSC,88,8,611000,8VSB,,,,,,,,0x0008,0x00A1,0x00A1,mpeg2,0x00A4,ac3,29.97
,SEMN,US-C88-9,ATSC,88,9,611000,8VSB,,,,,,,,0x0009,0x00B1,0x00B1,mpeg2,0x00B4,ac3,29.97
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SEMN,E-40,DVB-T2,,,xxx[kHz](),8/7/6[MHz},qpsk/16qam/64qam/256qam/bpsk,hex(1byte),,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMN,[No],[input/standard],,,[Frequency],[Bandwidth],[Modulation],[plpid],,,,[LNA],,,[PCRPID],[VIDEOPID],[VIDEOCO],[AUDIOPID],[AUDIOCO],[FRAMERATE]
,SEMN,E-40-001,DVB-T2,401,,623000,6,256qam,0x00,,,,on,,0x39B0,0x00C9,0x00C9,mpeg2,0x00CA,mpeg-audio,25
,SEMN,E-40-002,DVB-T2,402,,682000,8,256qam,0x00,,,,on,,0x44C4,0x19C9,0x19C9,AVC,0x19CA,aac,25
,SEMN,E-40-003,DVB-T2,403,,682000,8,256qam,0x00,,,,on,,0x4484,0x00C9,0x00C9,AVC,0x00CA,aac,25
,SEMN,E-40-004,DVB-T2,404,,682000,8,256qam,0x00,,,,on,,0x4500,0x012D,0x012D,AVC,0x012E,aac,25
,SEMN,E-40-005,DVB-T2,405,,682000,8,256qam,0x00,,,,on,,0x4501,0x0071,0x0072,mpeg2,0x0073,mpeg-audio,25
,SEMN,E-40-006,DVB-T2,406,,682000,8,256qam,0x00,,,,on,,0x4440,0x0065,0x0065,AVC,0x0066,aac,25
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SEMN,J-30,ISDB-T,,,xxx[kHz](),,,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMN,[No],[input/standard],,,[Frequency],,,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMN,J-30-60000,ISDB-T,30,1,695140,,,,,,,,,,0x0200,0x0200,avc,0x0210,aac,29.97
,SEMN,J-30-60024,ISDB-T,30,2,695140,,,,,,,,,,0x0881,0x0881,avc,0x0883,aac,29.97
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SEMN,DS4,ISDB-S,,,xxx[kHz](),,,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMN,[No],[input/standard],,,[Frequency],[TS-ID],,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMN,DS4-1,ISDB-S,4,1,1318000,0x40f2,,,,,,,,,0x01ff,0x100,mpeg2,0x0110,aac,29.97
,SEMN,DS4-2,ISDB-S,4,2,1318000,0x40f1,,,,,,,,,0x01ff,0x100,mpeg2,0x0110,aac,29.97
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SEMN,,analog-terr,,,xxx[kHz](),,,,,,,on/off,,,ntsc/pal/secam,23.97/24/25/29.97/30/47.94/48/50/59.94/60,,,,
#,SEMN,[No],[input/standard],,,[Frequency],[vsystem],[asystem],,,,,[LNA],,,[format],[FRAMERATE],,,,
,SEMN,US-6,analog-terr,6,,83250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SEMN,J-3,analog-terr,3,,103250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SEMN,J-5,analog-terr,7,,177250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SEMN,J-9,analog-terr,11,,199250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SEMN,J-11,analog-terr,13,,211250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SEMN,J-19,analog-terr,20,,507250,M,BTSC,,,,,off,,,PAL-M,29.97,,,,
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SEMN,,analog-terr,,,xxx[kHz](),,,,,,,on/off,,,ntsc/pal/secam,23.97/24/25/29.97/30/47.94/48/50/59.94/60,,,,
#,SEMN,[No],[input/standard],,,[Frequency],[vsystem],[asystem],,,,,[LNA],,,[format],[FRAMERATE],,,,
,SEMN,E-4,analog-terr,4,,62250,B,A2,,,,,off,,,PAL,25,,,,
,SEMN,A-2,analog-terr,2,,109250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SEMN,E-7,analog-terr,7,,189250,B,UNKNOWN,,,,,off,,,PAL,25,,,,
,SEMN,E-27,analog-terr,27,,519250,G,A2,,,,,off,,,PAL,25,,,,
,SEMN,UK-33,analog-terr,33,,567250,I,UNKNOWN,,,,,off,,,PAL,25,,,,
,SEMN,E-37,analog-terr,37,,599250,G,UNKNOWN,,,,,off,,,SECAM,25,,,,
,SEMN,R-43,analog-terr,43,,647250,K,UNKNOWN,,,,,off,,,SECAM,25,,,,
,SEMN,UK-50,analog-terr,50,,703250,I,UNKNOWN,,,,,off,,,PAL,25,,,,
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SEMN,,ISDB-T,,,xxx[kHz](),,,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMN,[No],[input/standard],,,[Frequency],,,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMN,CVT-1,ISDB-T,26,1,545143,,,,,,,,,0x0408,0x0150,0x0200,mpeg2,0x0300,aac,29.97
,SEMN,CVT-2,ISDB-T,18,1,497143,,,,,,,,,0xB6C1,0x0200,0x0301,avc,0x0400,aac,29.97
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SEMN,,ISDB-S,,,xxx[kHz](),hex,,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMN,[No],[input/standard],,,[Frequency],[TS-ID],,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMN,CVT-3,ISDB-S,103,,1049480,0x4010,,,,,,,,,0x0120,0x0100,mpeg2,0x0110,aac,29.97
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SEMN,,DVB-S,,,xxx[kHz](),xxx[sym/sec],,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMN,[No],[input/standard],,,[Frequency],[SymbolRate],,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMN,CVT-5,DVB-S,105,,11567000,22000000,,,,,,,,0x1AF8,0x0915,0x0915,mpeg2,0x0916,mpeg-audio,25
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SEMN,,DVB-S2,,,xxx[kHz](),xxx[sym/sec],,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMN,[No],[input/standard],,,[Frequency],[SymbolRate],,,,,,,,,[PCRPID],[VIDEOPID],[VIDEOCO],[AUDIOPID],[AUDIOCO],[FRAMERATE]
,SEMN,CVT-6,DVB-S2,102,,12168000,21500484,,,,,,,,0x1325,0x01FF,0x01FF,avc,0x0203,ac3,25
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SEMN,,ATSC,,,xxx[kHz](),8vsb|64qam|256qam,,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMN,[No],[input/standard],,,[Frequency],[Modulation],,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMN,CVT-7,ATSC,52,1,701000,8VSB,,,,,,,,0x0003,0x0032,0x0031,mpeg2,0x0034,ac3,29.97
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SEMN,,DTMB,,,xxx[kHz](),single/multi,constant/various,pn420/pn595/pn945,4qam/4qamnr/16qam/32qam/64qam,0.4/0.6/0.8,240/720,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMN,[No],[input/standard],,,[Frequency],[Carrier],[PnSequence],[GuardInterfal],[Modulation],[CodeRate],[TimeInterleaver],[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMN,CVT-9,DTMB,9,,506000,multi,various,pn420,16qam,0.8,720,on,,0x0321,0x0201,0x0201,mpeg2,0x0294,ac3,25
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SEMN,,DVB-T,,,xxx[kHz](),8/7/6[MHz},,,,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMN,[No],[input/standard],,,[Frequency],[Bandwidth],,,,,,[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SEMN,CVT-10,DVB-T,10,,698000,8,,,,,,on,,0x0202,0x0221,0x0221,mpeg2,0x0222,mpeg-audio,25
,SEMN,CVT-11,DVB-T,11,,533000,6,,,,,,on,,0x0205,0x0251,0x0251,mpeg2,0x0252,mpeg-audio,25
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SEMN,,DVB-T2,,,xxx[kHz](),8/7/6[MHz},qpsk/16qam/64qam/256qam/bpsk,hex(1byte),,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SEMN,[No],[input/standard],,,[Frequency],[Bandwidth],[Modulation],[plpid],,,,[LNA],,,[PCRPID],[VIDEOPID],[VIDEOCO],[AUDIOPID],[AUDIOCO],[FRAMERATE]
,SEMN,CVT-12,DVB-T2,12,,626001,8,256qam,0x00,,,,on,,0xA0C0,0x00b8,0x00b5,avc,0x00b7,ac3,25
#,SEMN,,,,,,,,,,,,,,,,,,,,
#,SSV,,,,,,,,,,,,,,,,,,,,
#,SSV,,DTMB,,,,,,,,,,on/off,,,,,,,,
#,SSV,[No],[input/standard],,,[Frequency],[Carrier],[PnSequence],[GuardInterfal],[Modulation],[CodeRate],[TimeInterleaver],[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SSV,1,DTMB,1,,219000,multi,various,pn420,64qam,0.8,720,on,,0x000A,0x111,0x111,AVS,0x114,mpeg-audio,25
,SSV,2,DTMB,2,,219000,multi,various,pn420,64qam,0.8,720,on,,0x000B,0x211,0x211,AVS,0x214,mpeg-audio,25
,SSV,3,DTMB,3,,219000,multi,various,pn420,64qam,0.8,720,on,,0x000C,0x311,0x311,AVS,0x314,ac3,25
,SSV,4,DTMB,4,,219000,multi,various,pn420,64qam,0.8,720,on,,0x000D,0x411,0x411,AVS,0x414,mpeg-audio,25
#,SSV,,,,,,,,,,,,,,,,,,,,
#,SSV,,DTMB,,,xxx[kHz](),,,,,,,on/off,,,,,,,,
#,SSV,[No],[input/standard],,,[Frequency],[Carrier],[PnSequence],[GuardInterfal],[Modulation],[CodeRate],[TimeInterleaver],[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SSV,5,DTMB,5,,530000,single,constant,pn595,32qam,0.8,240,on,,0x0001,0x21,0x24,mpeg2,0x25,mpeg-audio,25
,SSV,6,DTMB,6,,530000,single,constant,pn595,32qam,0.8,240,on,,0x0002,0x21,0x26,mpeg2,0x27,mpeg-audio,25
#,SSV,,,,,,,,,,,,,,,,,,,,
#,SSV,,DTMB,,,xxx[kHz](),,,,,,,on/off,,,,,,,,
#,SSV,[No],[input/standard],,,[Frequency],[Carrier],[PnSequence],[GuardInterfal],[Modulation],[CodeRate],[TimeInterleaver],[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SSV,9,DTMB,9,,674000,single,constant,pn595,32qam,0.8,720,on,,0x0005,0x100,0x111,mpeg2,0x114,mpeg-audio,25
,SSV,10,DTMB,10,,674000,single,constant,pn595,32qam,0.8,720,on,,0x0006,0x100,0x211,mpeg2,0x214,mpeg-audio,25
#,SSV,,,,,,,,,,,,,,,,,,,,
#,SSV,,analog-terr,,,xxx[kHz](),,,,,,,on/off,,,ntsc/pal/secam,23.97/24/25/29.97/30/47.94/48/50/59.94/60,,,,
#,SSV,[No],[input/standard],,,[Frequency],[vsystem],[asystem],,,,,[LNA],,,[format],[FRAMERATE],,,,
,SSV,E-2,analog-terr,2,,48250,B,A2,,,,,off,,,PAL,25,,,,
,SSV,C-3,analog-terr,3,,65750,D,UNKNOWN,,,,,off,,,PAL,25,,,,
,SSV,J-3,analog-terr,3,,103250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SSV,Z-4,analog-terr,4,,136250,D,UNKNOWN,,,,,off,,,PAL,25,,,,
,SSV,US-7,analog-terr,7,,175250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SSV,C-10,analog-terr,10,,200250,D,UNKNOWN,,,,,off,,,PAL,25,,,,
,SSV,S-28,analog-terr,28,,359250,G,UNKNOWN,,,,,off,,,SECAM,25,,,,
,SSV,C-13,analog-terr,13,,471250,K,UNKNOWN,,,,,off,,,PAL,25,,,,
,SSV,E-24,analog-terr,24,,495250,G,A2,,,,,off,,,SECAM,25,,,,
,SSV,UK-33,analog-terr,33,,567250,I,UNKNOWN,,,,,off,,,PAL,25,,,,
,SSV,E-54,analog-terr,54,,735250,G,UNKNOWN,,,,,off,,,PAL,25,,,,
,SSV,US-63,analog-terr,63,,765250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SSV,UK-62,analog-terr,62,,799250,I,UNKNOWN,,,,,off,,,PAL,25,,,,
#,SBR,,,,,,,,,,,,,,,,,,,,
#,SBR,18,ISDB-T,,,xxx[kHz](),,,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SBR,[No],[input/standard],,,[Frequency],,,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SBR,18-8.1,ISDB-T,18,1,497142,,,,,,,,,0xB6C0,0x0200,0x0300,avc,0x0400,heaac,29.97
#,SBR,,,,,,,,,,,,,,,,,,,,
#,SBR,46,,,,,,,,,,,,,,,,,,,
#,SBR,[No],[input/standard],,,[Frequency],,,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SBR,46-4.1,ISDB-T,41,1,665142,,,,,,,,,0xE7E0,0x0204,0x0201,avc,0x0202,heaac,29.97
#,SBR,,,,,,,,,,,,,,,,,,,,
#,SBR,59,,,,,,,,,,,,,,,,,,,
#,SBR,[No],[input/standard],,,[Frequency],,,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SBR,59-9.1,ISDB-T,59,1,743142,,,,,,,,,0xB700,0x0200,0x0300,avc,0x0400,heaac,29.97
,SBR,59-9.2,ISDB-T,59,2,743142,,,,,,,,,0xB701,0x0200,0x0301,avc,0x0401,heaac,29.97
,SBR,59-9.3,ISDB-T,59,3,743142,,,,,,,,,0xB702,0x0200,0x0302,avc,0x0402,heaac,29.97
#,SBR,,,,,,,,,,,,,,,,,,,,
#,SBR,,analog-terr,,,xxx[kHz](),,,,,,,on/off,,,ntsc/pal/secam,23.97/24/25/29.97/30/47.94/48/50/59.94/60,,,,
#,SBR,[No],[input/standard],,,[Frequency],[vsystem],[asystem],,,,,[LNA],,,[format],[FRAMERATE],,,,
,SBR,US-2,analog-terr,2,,55250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SBR,US-6,analog-terr,6,,83250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SBR,US-7,analog-terr,7,,175250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SBR,US-10,analog-terr,10,,193250,M,BTSC,,,,,off,,,PAL-M,29.97,,,,
,SBR,US-12,analog-terr,12,,205250,M,BTSC,,,,,off,,,PAL-M,29.97,,,,
,SBR,US-14,analog-terr,14,,471250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SBR,US-30,analog-terr,30,,567250,M,BTSC,,,,,off,,,PAL-N,25,,,,
,SBR,US-40,analog-terr,40,,627250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
